Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
830,20,RL,60,12310,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,,0,TA,TA,CBlock,Gd,TA,No,ALQ,650,Unf,0,250,900,GasA,TA,Y,SBrkr,940,0,0,940,1,0,1,0,2,1,TA,4,Typ,0,,Attchd,1983,Fin,1,264,TA,TA,Y,330,0,0,0,0,0,,MnPrv,,0,5,2007,WD ,Normal,166000
831,120,FV,58,5420,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60,Gd,TA,PConc,Ex,TA,Av,GLQ,1330,Unf,0,510,1840,GasA,Ex,Y,SBrkr,1900,0,0,1900,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1999,Fin,2,506,TA,TA,Y,97,65,0,0,0,0,,,,0,1,2008,CWD,Abnorml,369000
832,50,RL,50,8540,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,CBlock,TA,TA,Av,Rec,680,Unf,0,200,880,GasA,Gd,N,SBrkr,890,460,0,1350,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1989,Unf,2,900,TA,TA,Y,0,0,0,0,231,0,,,,0,12,2009,COD,Abnorml,155000
833,45,RL,51,11220,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,830,830,Grav,Fa,N,SBrkr,910,0,0,910,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1926,Unf,1,200,Po,Po,Y,0,0,112,0,0,0,,MnPrv,,0,6,2007,WD ,Normal,121000
834,30,RM,52,7620,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,7,1925,1992,Gable,CompShg,VinylSd,VinylSd,,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1120,1120,GasA,Gd,Y,SBrkr,1180,0,0,1180,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1993,Unf,2,320,TA,TA,Y,0,132,0,0,0,0,,,,0,7,2008,WD ,Normal,154000
835,75,RL,41,7550,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,,0,TA,Gd,CBlock,TA,TA,No,Rec,400,Unf,0,610,1010,GasA,Gd,Y,SBrkr,1050,850,0,1900,0,0,2,0,4,1,TA,7,Typ,2,Gd,Detchd,1941,Unf,1,240,TA,TA,Y,0,0,0,0,126,0,,MnPrv,,0,8,2007,WD ,Normal,193000
836,60,RL,71,8710,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,22,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,810,810,GasA,Ex,Y,SBrkr,870,870,0,1740,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2007,Fin,2,440,TA,TA,Y,100,32,0,0,0,0,,,,0,12,2007,New,Partial,195000
837,20,FV,97,12320,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,,,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1530,1530,GasA,Ex,Y,SBrkr,1590,0,0,1590,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007,Fin,2,480,TA,TA,Y,0,120,0,0,0,0,,,,0,12,2008,New,Partial,212000
838,60,RL,59,12620,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,900,900,GasA,Ex,Y,SBrkr,960,950,0,1910,0,0,2,1,3,1,Gd,8,Typ,0,,Attchd,2004,RFn,2,484,TA,TA,Y,144,68,0,0,0,0,,,,0,4,2010,WD ,Normal,211000
839,60,RL,79,11430,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,263,TA,TA,CBlock,TA,TA,No,Rec,540,BLQ,320,0,860,GasA,Ex,Y,SBrkr,900,970,0,1870,0,0,2,1,4,1,TA,7,Min1,0,,Attchd,1969,Fin,2,462,TA,TA,Y,208,0,0,0,0,0,,GdWo,,0,4,2007,WD ,Normal,180000
840,20,RL,72,9360,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,VinylSd,VinylSd,,0,TA,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,420,420,GasA,Ex,Y,SBrkr,1130,0,0,1130,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1954,Unf,1,319,TA,TA,Y,60,0,56,0,0,0,,MnPrv,,0,1,2010,Oth,Abnorml,184000
841,20,RL,59,8890,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,BrkFace,BrkFace,,0,TA,TA,CBlock,Fa,TA,Mn,BLQ,680,Unf,0,610,1290,GasA,Gd,Y,SBrkr,1530,0,0,1530,0,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1957,RFn,1,331,TA,TA,Y,0,60,0,0,0,0,,GdPrv,,0,3,2006,WD ,Normal,159000
842,30,RH,73,4520,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,,0,TA,TA,BrkTil,TA,TA,No,Rec,590,Unf,0,0,590,GasA,Ex,Y,SBrkr,900,0,0,900,0,0,1,0,3,1,Gd,6,Typ,0,,,,,0,0,,,Y,0,0,286,0,0,0,,,,0,5,2007,WD ,Normal,102000
843,50,RL,60,11130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,CBlock,TA,TA,No,BLQ,540,Unf,0,550,1090,GasA,Ex,Y,SBrkr,1120,750,0,1870,0,0,1,1,3,1,Gd,6,Typ,0,,Attchd,1954,Unf,1,332,TA,TA,Y,366,0,0,0,0,0,,,,0,5,2007,WD ,Normal,182000
844,75,RM,69,6350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,7,1915,2005,Gable,CompShg,Wd Sdng,Wd Sdng,,0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,790,790,GasA,Gd,Y,SBrkr,850,850,0,1700,0,0,1,1,4,1,Gd,7,Typ,0,,Detchd,1915,Unf,1,308,Fa,Fa,N,0,0,248,0,0,0,,,,0,6,2008,WD ,Normal,167000
845,70,RL,60,4240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,BrkTil,Gd,TA,No,GLQ,280,Unf,0,320,600,GasA,TA,Y,SBrkr,670,640,0,1310,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1930,Unf,1,216,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,6,2007,WD ,Normal,176000
846,60,RL,55,16960,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,600,Gd,Ex,PConc,Ex,TA,Gd,GLQ,1310,Unf,0,210,1520,GasA,Ex,Y,SBrkr,1580,1550,0,3130,1,0,3,1,3,1,Ex,11,Typ,1,Gd,BuiltIn,2005,Fin,3,670,TA,TA,Y,182,37,0,0,0,0,,,,0,3,2006,New,Partial,506000
847,70,RL,107,21120,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,730,730,GasA,Ex,Y,SBrkr,1500,790,0,2290,0,0,2,0,4,1,TA,8,Typ,2,Gd,2Types,1928,Unf,3,795,TA,TA,P,0,42,0,0,180,0,,,,0,12,2006,WD ,Normal,269000
848,20,RL,,16290,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1967,1967,Gable,CompShg,Plywood,Plywood,,0,TA,TA,CBlock,TA,TA,No,ALQ,660,BLQ,330,780,1770,GasA,Ex,Y,SBrkr,1800,0,0,1800,0,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1967,Unf,2,578,TA,TA,Y,0,62,192,0,0,0,,,Shed,450,8,2008,WD ,Normal,247000
849,90,RL,57,7420,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,,0,TA,TA,Slab,,,,,0,,0,0,0,GasA,TA,Y,SBrkr,1690,0,0,1690,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,1979,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD ,Alloca,139000
850,160,RM,14,1560,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,6,9,1970,2007,Gable,CompShg,CemntBd,CmentBd,,0,TA,Gd,CBlock,TA,TA,No,GLQ,400,Unf,0,220,620,GasA,Ex,Y,SBrkr,650,650,0,1300,0,0,2,1,3,1,TA,6,Typ,0,,,,,0,0,,,Y,187,0,0,0,0,0,,,,0,3,2008,WD ,Normal,123000
851,90,RL,60,8150,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,2,1985,1986,Gable,CompShg,HdBoard,HdBoard,,0,TA,Po,PConc,TA,TA,No,Unf,0,Unf,0,1300,1300,GasA,Gd,Y,SBrkr,1370,1370,0,2740,0,0,4,2,4,2,TA,10,Typ,0,,Attchd,1985,Unf,2,616,TA,Fa,Y,200,0,0,0,0,0,,,Shed,600,2,2010,WD ,Normal,188000
852,70,RM,42,10910,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,630,630,GasA,Gd,Y,SBrkr,1030,930,0,1960,0,0,2,0,3,1,TA,9,Typ,0,,Detchd,1990,Unf,2,480,TA,TA,Y,12,11,64,0,0,0,,GdPrv,,0,4,2010,WD ,Normal,167000
853,20,RL,,23290,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1959,1991,Gable,CompShg,MetalSd,MetalSd,BrkFace,136,TA,Gd,CBlock,TA,TA,Mn,ALQ,1480,Unf,0,240,1720,GasA,Gd,Y,SBrkr,1830,0,0,1830,1,0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1959,RFn,2,510,TA,TA,Y,0,0,0,0,201,0,,,,0,7,2007,WD ,Normal,231000
854,50,RM,39,6270,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,650,650,Grav,Fa,N,SBrkr,710,460,0,1170,0,0,1,0,2,1,TA,6,Typ,0,,,,,0,0,,,Y,0,0,0,0,0,0,,GdWo,,0,5,2009,WD ,Abnorml,58000
855,120,RM,25,4700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,Av,GLQ,780,Unf,0,160,940,GasA,Ex,Y,SBrkr,970,0,0,970,1,0,1,0,1,1,Gd,4,Typ,0,,Attchd,2003,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,,,,0,4,2006,WD ,Normal,160000
856,160,RM,34,2670,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,6,5,2004,2006,Gable,CompShg,VinylSd,VinylSd,Stone,50,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1040,1040,GasA,Ex,Y,SBrkr,1110,860,0,1970,0,0,2,0,3,1,Gd,7,Maj1,0,,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,,,,0,4,2006,WD ,Normal,157000
857,50,RL,87,13100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41,TA,Fa,CBlock,TA,TA,No,BLQ,370,Unf,0,520,890,GasA,TA,Y,SBrkr,1220,430,0,1650,1,0,1,0,3,1,TA,7,Typ,1,TA,Detchd,1951,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,6,2006,WD ,Normal,165000
858,120,FV,69,3730,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30,Gd,TA,PConc,Gd,TA,No,GLQ,80,Unf,0,1160,1240,GasA,Ex,Y,SBrkr,1300,0,0,1300,1,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2006,Fin,2,484,TA,TA,Y,0,60,0,0,0,0,,,,0,2,2007,New,Partial,195000
859,60,RL,,9490,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289,Ex,Gd,CBlock,TA,Gd,No,GLQ,630,ALQ,100,530,1260,GasA,Ex,Y,SBrkr,1320,1710,0,3030,0,1,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,1994,Fin,2,831,TA,TA,Y,0,204,0,0,0,0,,,,0,7,2008,WD ,Normal,338000
860,20,RL,98,13560,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,99,Gd,TA,PConc,Gd,TA,Mn,GLQ,990,Unf,0,620,1610,GasA,Ex,Y,SBrkr,1670,0,0,1670,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2002,RFn,2,530,TA,TA,Y,192,36,0,0,0,0,,,,0,9,2008,WD ,Normal,254000
861,20,RL,,9920,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,5,7,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,161,TA,TA,CBlock,Gd,TA,Av,ALQ,1430,LwQ,200,150,1780,GasA,TA,Y,SBrkr,1800,0,0,1800,1,0,2,0,3,1,TA,7,Typ,2,Fa,Attchd,1975,RFn,2,478,TA,TA,Y,0,0,0,0,490,0,,,,0,6,2009,WD ,Normal,245000
862,20,RL,105,15070,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1670,1670,GasA,Ex,Y,SBrkr,1780,0,0,1780,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3,890,TA,TA,Y,0,56,0,0,0,0,,,,0,7,2009,WD ,Normal,291000
863,50,RL,50,7360,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,,0,TA,Gd,CBlock,Fa,TA,Mn,Unf,0,Unf,0,680,680,GasA,Ex,Y,SBrkr,740,400,0,1140,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1948,Unf,1,265,TA,Po,Y,0,0,0,0,0,0,,,,0,4,2006,WD ,Normal,122000
864,20,RL,101,15550,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234,Gd,TA,CBlock,Gd,TA,Mn,ALQ,530,BLQ,210,1600,2340,GasA,Gd,Y,SBrkr,2420,0,0,2420,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990,RFn,3,701,TA,TA,Y,84,70,0,0,0,0,,,,0,6,2009,WD ,Normal,308000
865,20,RL,30,16320,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250,TA,Gd,CBlock,TA,TA,Gd,BLQ,150,GLQ,930,260,1340,GasA,Ex,Y,SBrkr,1670,0,0,1670,1,0,2,0,3,1,TA,7,Typ,2,Fa,Attchd,1974,Fin,2,461,TA,TA,Y,296,0,186,0,0,0,,GdPrv,,0,4,2010,WD ,Abnorml,198000
866,30,RL,86,12280,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,760,760,GasA,Ex,Y,SBrkr,1330,0,0,1330,0,0,1,0,2,1,Fa,5,Typ,1,Gd,Detchd,1922,Unf,1,252,TA,Fa,Y,0,0,67,0,0,0,,,,0,7,2006,WD ,Normal,165000
867,60,RL,,26130,Pave,,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,910,910,GasA,Ex,Y,SBrkr,1020,910,0,1930,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999,Fin,2,502,TA,TA,Y,0,103,0,0,0,0,,,,0,6,2009,WD ,Normal,211000
868,80,RL,88,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,219,Gd,TA,CBlock,Gd,TA,Av,GLQ,850,Unf,0,740,1590,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1988,RFn,2,600,TA,TA,Y,224,0,0,0,0,0,,,,0,8,2008,WD ,Abnorml,205000
869,160,RM,43,4200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,,0,TA,TA,CBlock,Gd,TA,No,ALQ,900,Unf,0,130,1030,GasA,Gd,Y,SBrkr,1450,1380,0,2830,1,0,2,1,5,1,TA,10,Maj1,1,Gd,Attchd,1973,Fin,2,576,TA,TA,Y,728,20,0,0,0,0,,GdPrv,,0,6,2006,WD ,Normal,179000
870,20,RL,58,9290,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,,0,TA,TA,PConc,Gd,TA,No,GLQ,540,Unf,0,540,1080,GasA,Gd,Y,SBrkr,1130,0,0,1130,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1996,Unf,1,299,TA,TA,Y,0,64,0,0,0,0,,,,0,4,2007,WD ,Normal,152000
871,80,RL,70,9550,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,259,TA,TA,CBlock,TA,TA,Gd,GLQ,680,Rec,370,320,1370,GasA,TA,Y,SBrkr,1510,0,0,1510,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1964,RFn,2,520,TA,TA,Y,176,0,0,0,0,0,,GdPrv,,0,6,2008,WD ,Normal,198000
872,90,RL,,7450,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,MetalSd,MetalSd,,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,1020,Unf,0,0,1020,GasA,TA,Y,SBrkr,1080,0,0,1080,1,0,1,0,2,1,TA,4,Typ,2,TA,Detchd,1979,Unf,2,600,TA,TA,Y,42,0,0,0,0,0,,,,0,12,2006,WD ,Normal,163000
873,20,RL,88,12100,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1740,1740,GasA,Ex,Y,SBrkr,1810,0,0,1810,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,866,TA,TA,Y,0,44,0,0,0,0,,,,0,5,2007,WD ,Normal,285000
874,20,RL,62,7620,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1950,1950,Gable,CompShg,WdShing,Wd Shng,,0,TA,TA,CBlock,TA,TA,No,LwQ,480,Unf,0,480,960,GasA,Fa,Y,FuseA,1390,0,0,1390,0,0,1,1,3,1,TA,6,Min2,1,TA,Attchd,1950,Unf,1,357,TA,TA,Y,0,171,0,0,0,0,,,,0,11,2007,WD ,Normal,127000
875,60,RL,101,14440,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,456,Ex,TA,PConc,Ex,TA,Gd,GLQ,1400,Unf,0,690,2090,GasA,Ex,Y,SBrkr,2150,830,0,2980,1,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2007,RFn,3,1040,TA,TA,Y,268,58,0,0,0,0,,,,0,12,2007,New,Partial,543000
876,20,RL,80,10750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120,TA,TA,CBlock,TA,TA,No,BLQ,640,Unf,0,510,1150,GasA,TA,Y,SBrkr,1190,0,0,1190,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1956,Unf,1,286,TA,TA,Y,0,20,0,0,192,0,,,,0,6,2007,WD ,Normal,162000
877,20,RL,,15200,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,CBlock,TA,TA,No,ALQ,350,LwQ,200,430,980,GasA,TA,Y,SBrkr,1340,0,0,1340,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1961,RFn,2,440,TA,TA,Y,128,0,0,0,0,0,,,,0,8,2007,CWD,Normal,168000
878,50,RM,68,7620,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,870,870,GasA,Ex,Y,SBrkr,930,660,0,1590,0,0,1,1,2,1,Gd,6,Typ,0,,Detchd,1951,Unf,1,297,TA,TA,Y,0,65,190,0,0,0,,MnPrv,,0,7,2006,WD ,Normal,152000
879,50,RL,54,6530,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,WdShing,Wd Shng,,0,TA,TA,BrkTil,TA,TA,No,BLQ,300,Unf,0,770,1070,GasA,Ex,Y,SBrkr,1310,550,0,1860,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,1925,Unf,1,216,Fa,TA,Y,147,16,0,0,0,0,,MnPrv,,0,10,2009,WD ,Normal,165000
880,50,RM,52,4600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1950,Gambrel,CompShg,MetalSd,MetalSd,,0,Gd,TA,BrkTil,Gd,Gd,No,Unf,0,Unf,0,860,860,GasA,Ex,Y,SBrkr,950,910,0,1860,0,0,1,0,3,1,TA,7,Typ,0,,Detchd,1910,Unf,1,228,Fa,Fa,N,0,182,0,0,0,0,,,,0,6,2008,WD ,Normal,154000
881,20,RL,51,14620,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72,TA,TA,CBlock,Gd,Gd,No,GLQ,1060,LwQ,60,120,1240,GasA,Gd,Y,SBrkr,1280,0,0,1280,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1987,Unf,2,551,TA,TA,Y,125,0,0,0,0,0,,,,0,7,2006,WD ,Normal,206000
882,50,RL,92,10160,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,CompShg,VinylSd,VinylSd,,0,TA,Gd,CBlock,TA,TA,No,BLQ,150,Unf,0,800,950,GasA,Ex,Y,SBrkr,1260,660,0,1920,0,0,1,1,3,1,TA,6,Min2,0,,Attchd,1950,Unf,1,271,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,9,2009,WD ,Normal,167000
883,20,RL,66,10750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,,1,TA,TA,CBlock,TA,TA,No,Rec,500,Unf,0,500,1000,GasA,Ex,Y,FuseA,1040,0,0,1040,0,0,1,0,2,1,TA,5,Typ,0,,Attchd,1958,RFn,1,275,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,COD,Normal,140000
